user id,user name,team name,preferred position,preferred position most played,jersey number,total_game_time,Succ Interceptions,Succ Interceptions Per 90,Total Possession retained,Possession Retained Per 90,Possession Retention Contribution,Crucial defensive actions,Crucial defensive actions Per 90,Succ Tackles,Succ Tackles Per 90,Tackle Accuracy,Total Pressure Attempted,Total Pressure Attempted Per 90,Pressure Contribution,Succ Ground duels,Ground Duels Per 90,Ground Duel Win rate,Succ Aerial duels,Ariel Duels Per 90,Aerial Duel Win rate,Succ Short pass,Short Passes Per 90,Short Pass Accuracy,Succ Long pass,Long Passes Per 90,Long Pass Accuracy,Succ Through Ball,Through Balls Per 90,Through Ball Accuracy,Succ Crosses,Crosses Per 90,Crossing Accuracy,Total Forward Passes,Total Forward Passes Per 90,Forward Pass Accuracy,Progressive passes,Progressive passes Per 90,Total Passes completed in final third,Passes completed in final third per 90,Total Progressive Passes received in final third,Progressive Passes received in final third per 90,Total Touches in final third,Touches in final third per 90,Total Successful Toches in final third,Successful Touches in final third per 90,Chances Created,Chances Created Per 90,Chance creation contribution,Total Assists,Total Assists Per 90,Total dribbles completed,Dribbles Completed Per 90,Total close shots on target,Total close shots on target Per 90,Close shot accuracy,Total Long Shot on target,Total Long Shot on target Per 90,Long Shot Accuracy,Total Headed shots on target,Total Headed shots on target Per 90,Attempts On Target Per 90,Headed shot accuracy,Goals from Close shot,Goals from Close shot Per 90,Goals from long shot,Goals from long shot Per 90,Maximum Sense Score,Minimum Sense Score,Average Sense Score,Maximum PP Score,Minimum PP Score,Absolute Score,Preferred Position Score,Overall Preferred Position Score,Total Saves,Goal Conceded,Goalkick Accuracy,Goalkeeper Throws Completed,Handling,Punches,Clearances,Successful Ball Carry Per 90,Ball Carry Accuracy,Goals from headed shot,Goals from headed shot Per 90
11392,Sahil,Bengaluru FC,['GOALKEEPER'],GOALKEEPER,['30'],961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,12.1748179,99.23664122,0,0,0,42,3.933402706,42,0,0,0,120,11.23829344,67.03910615,64,5.993756504,15,1.404786681,0,0,24,2.247658689,6,0.561914672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,0.97,5.348181818,9.06,0.97,48.11,4.915454545,5.13,68,3,85.71428571,45,49,19,10,0.093652445,100,0,0
11398,Raj Gaikwad,FC Deccan,"['RIGHT SIDE BACK', 'STRIKER', 'CENTER FORWARD']",RIGHT SIDE BACK,['23'],194,8,3.711340206,12,5.567010309,3.883495146,1,0.463917526,4,1.855670103,80,0,0,0,0,0,0,0,0,0,25,11.59793814,89.28571429,0,0,0,2,0.927835052,50,1,0.463917526,50,13,6.030927835,72.22222222,4,1.855670103,15,6.958762887,4,1.855670103,27,12.5257732,15,6.958762887,2,0.927835052,9.523809524,1,0.463917526,2,0.927835052,1,0.463917526,50,2,0.927835052,66.66666667,0,0,1.391752577,0,0,0,0,0,8.51,2.29,4.6725,4.6,1.15,5.6,2.8975,3.15,0,0,0,0,0,0,6,3.24742268,100,0,0
11032,Tomthinganba,Bengaluru FC,"['RIGHT WINGER', 'LEFT WINGER', 'CENTRAL MIDFIELDER', 'LEFT SIDE BACK']",RIGHT WINGER,['68'],138,4,2.608695652,9,5.869565217,4.712041885,0,0,5,3.260869565,83.33333333,1,0.652173913,33.33333333,0,0,0,0,0,0,18,11.73913043,78.26086957,1,0.652173913,33.33333333,0,0,0,1,0.652173913,100,7,4.565217391,63.63636364,1,0.652173913,35,22.82608696,4,2.608695652,41,26.73913043,20,13.04347826,1,0.652173913,2.040816327,0,0,1,0.652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,20.55,45.5,0,5.52,13.286,3.18,0,0,0,0,0,0,1,5.869565217,100,0,0
10783,Sunil Mallick,Bangalore United FC,['CENTER BACK'],CENTER BACK,['3'],371,15,3.638814016,23,5.579514825,7.467532468,9,2.18328841,8,1.940700809,80,0,0,0,0,0,0,2,0.485175202,100,111,26.92722372,90.98360656,0,0,0,33,8.005390836,73.33333333,1,0.242587601,50,75,18.19407008,77.31958763,33,8.005390836,55,13.34231806,0,0,31,7.520215633,17,4.123989218,0,0,0,0,0,2,0.485175202,0,0,0,1,0.242587601,50,0,0,0.242587601,0,0,0,0,0,16.75,7.01,11.51,5.17,3.12,14.55,3.778,3.92,0,0,0,0,0,0,8,4.366576819,100,0,0
11402,Harsha Eerbasappa,Roots FC Super Division,"['ATTACKING MIDFIELDER', 'CENTRAL MIDFIELDER', 'DEFENSIVE MIDFIELDER', 'LEFT MIDFIELDER']",CENTRAL MIDFIELDER,['23'],542,10,1.660516605,15,2.490774908,2.683363148,3,0.498154982,5,0.830258303,38.46153846,0,0,0,1,0.166051661,16.66666667,1,0.166051661,10,157,26.0701107,86.74033149,0,0,0,24,3.985239852,80,2,0.332103321,22.22222222,63,10.46125461,74.11764706,21,3.487084871,130,21.58671587,5,0.830258303,79,13.11808118,51,8.468634686,4,0.664206642,5.194805195,0,0,1,0.166051661,0,0,0,1,0.166051661,100,0,0,0.166051661,0,0,0,0,0,14.6,2.5,7.936,12.72,2.5,39.77,6.511,7.87,0,0,0,0,0,0,5,2.822878229,100,0,0
11406,Dobri,FC Bangalore United,"['RIGHT WINGER', 'CENTER BACK']",RIGHT WINGER,"['7', '44']",65,1,1.384615385,3,4.153846154,2.479338843,0,0,2,2.769230769,66.66666667,0,0,0,1,1.384615385,100,0,0,0,17,23.53846154,85,0,0,0,4,5.538461538,66.66666667,0,0,0,11,15.23076923,73.33333333,3,4.153846154,10,13.84615385,0,0,28,38.76923077,10,13.84615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13,5,7.065,2.78,2.75,1.8,2.765,3.29,0,0,0,0,0,0,3,6.923076923,100,0,0
11428,Lalhriatzuala,Rebels FC,"['CENTER FORWARD', 'LEFT WINGER', 'CENTRAL MIDFIELDER', 'RIGHT SIDE BACK']",CENTER FORWARD,['14'],96,0,0,3,2.8125,1.675977654,0,0,3,2.8125,75,0,0,0,0,0,0,0,0,0,6,5.625,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.625,2,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5.793333333,8,0,1.16,3.17,1.21,0,0,0,0,0,0,0,7.5,100,0,0
11439,Satyajit  Bordoloi,Sporting Club Bengaluru,['GOALKEEPER'],GOALKEEPER,['1'],467,0,0,2,0.385438972,0.641025641,2,0.385438972,2,0.385438972,100,0,0,0,0,0,0,0,0,0,72,13.875803,97.2972973,0,0,0,23,4.43254818,85.18518519,0,0,0,69,13.29764454,92,32,6.167023555,0,0,0,0,10,1.927194861,2,0.385438972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28,3.89,5.01,6.28,2.57,19.12,4.078,4.09,22,0,100,14,16,6,5,1.156316916,100,0,0
10725,Dilip V,Bangalore Independents FC,['GOALKEEPER'],GOALKEEPER,['23'],90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,100,0,0,0,0,0,0,0,0,0,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,1.97,1.97,1.97,1.97,1.77,1.97,4.75,3,0,0,4,3,0,1,0,0,0,0
11440,SCB 17,Sporting Club Bengaluru,['LEFT WINGER'],LEFT WINGER,['17'],90,1,1,1,1,1.428571429,0,0,0,0,0,0,0,0,0,0,0,1,1,50,38,38,86.36363636,0,0,0,3,3,100,0,0,0,13,13,76.47058824,5,5,95,95,12,12,79,79,60,60,1,1,6.666666667,1,1,1,1,1,1,100,0,0,0,0,0,1,0,0,0,0,0,10.49,10.49,10.49,4.42,4.42,3.98,4.42,4.42,0,0,0,0,0,0,0,3,100,0,0
11441,FC Deccan 10,FC Deccan,['CENTER BACK'],CENTER BACK,['10'],90,8,8,10,10,9.803921569,0,0,2,2,66.66666667,0,0,0,0,0,0,0,0,0,2,2,100,0,0,0,2,2,66.66666667,0,0,0,2,2,66.66666667,1,1,5,5,0,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,2.44,2.44,2.2,2.44,1.22,0,0,0,0,0,0,5,0,0,0,0
11454,FC Deccan 11,FC Deccan,"['RIGHT WINGER', 'CENTRAL MIDFIELDER']",RIGHT WINGER,['11'],61,2,2.950819672,3,4.426229508,1.315789474,0,0,1,1.475409836,50,0,0,0,0,0,0,1,1.475409836,33.33333333,4,5.901639344,80,0,0,0,0,0,0,0,0,0,1,1.475409836,50,0,0,5,7.37704918,1,1.475409836,11,16.2295082,6,8.852459016,1,1.475409836,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09,1,3.826666667,4.09,0,0.61,1.51,1.21,0,0,0,0,0,0,2,2.950819672,100,0,0
11455,Mathews,Sporting Club Bengaluru,"['RIGHT SIDE BACK', 'RIGHT WINGER', 'ATTACKING MIDFIELDER']",RIGHT SIDE BACK,['10'],77,4,4.675324675,6,7.012987013,2.870813397,0,0,2,2.337662338,100,0,0,0,0,0,0,0,0,0,20,23.37662338,100,1,1.168831169,100,4,4.675324675,80,3,3.506493506,30,6,7.012987013,54.54545455,0,0,55,64.28571429,6,7.012987013,51,59.61038961,35,40.90909091,3,3.506493506,8.823529412,0,0,1,1.168831169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.42,6.2,9.936666667,5.88,2.4,3.17,4.22,4.68,0,0,0,0,0,0,1,2.337662338,100,0,0
11456,FC Deccan 25,FC Deccan,"['RIGHT SIDE BACK', 'LEFT FORWARD', 'LEFT SIDE BACK']",RIGHT SIDE BACK,['25'],76,0,0,3,3.552631579,1.570680628,0,0,3,3.552631579,75,0,0,0,0,0,0,1,1.184210526,100,9,10.65789474,69.23076923,0,0,0,0,0,0,0,0,0,6,7.105263158,42.85714286,1,1.184210526,10,11.84210526,0,0,10,11.84210526,6,7.105263158,0,0,0,0,0,1,1.184210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,1,2.42,3.57,0.3,2.06,1.935,2.71,0,0,0,0,0,0,3,4.736842105,100,0,0
11457,Neil,Sporting Club Bengaluru,"['CENTER FORWARD', 'CENTRAL MIDFIELDER']",CENTER FORWARD,['45'],23,0,0,2,7.826086957,1.639344262,0,0,2,7.826086957,66.66666667,0,0,0,0,0,0,0,0,0,13,50.86956522,86.66666667,0,0,0,0,0,0,0,0,0,2,7.826086957,66.66666667,0,0,20,78.26086957,4,15.65217391,47,183.9130435,19,74.34782609,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.913043478,3.913043478,100,0,0,0,0,13.26,5,9.13,4.16,1.5,0.85,2.83,3.7,0,0,0,0,0,0,0,0,0,0,0
11458,Arjun,Sporting Club Bengaluru,"['CENTRAL MIDFIELDER', 'ATTACKING MIDFIELDER', 'RIGHT MIDFIELDER', 'DEFENSIVE MIDFIELDER']",CENTRAL MIDFIELDER,['7'],456,13,2.565789474,27,5.328947368,5.421686747,4,0.789473684,14,2.763157895,77.77777778,0,0,0,0,0,0,4,0.789473684,36.36363636,163,32.17105263,90.05524862,5,0.986842105,62.5,22,4.342105263,78.57142857,1,0.197368421,16.66666667,87,17.17105263,76.99115044,29,5.723684211,225,44.40789474,5,0.986842105,131,25.85526316,95,18.75,6,1.184210526,5.714285714,0,0,2,0.394736842,2,0.394736842,50,1,0.197368421,20,0,0,0.592105263,0,1,0.197368421,0,0,29.21,6.7,12.8025,29.21,5.15,41.34,11.29875,10.29,0,0,0,0,0,0,2,4.342105263,100,0,0
11466,Sana,Sporting Club Bengaluru,"['LEFT SIDE BACK', 'CENTRAL MIDFIELDER', 'RIGHT MIDFIELDER']",LEFT SIDE BACK,['25'],47,0,0,2,3.829787234,1.19760479,0,0,2,3.829787234,50,0,0,0,0,0,0,2,3.829787234,66.66666667,18,34.46808511,100,0,0,0,3,5.744680851,75,1,1.914893617,33.33333333,8,15.31914894,80,5,9.574468085,40,76.59574468,4,7.659574468,27,51.70212766,20,38.29787234,0,0,0,0,0,0,0,0,0,0,1,1.914893617,100,0,0,1.914893617,0,0,0,0,0,23.85,7.05,13.78666667,8.92,1.54,2.66,5.55,7.15,0,0,0,0,0,0,7,3.829787234,100,0,0
11756,Rebels 27,Rebels FC,"['CENTER BACK', 'LEFT WINGER', 'LEFT MIDFIELDER', 'CENTER FORWARD', 'RIGHT MIDFIELDER']",CENTER FORWARD,['27'],264,1,0.340909091,5,1.704545455,1.138952164,1,0.340909091,4,1.363636364,57.14285714,0,0,0,0,0,0,3,1.022727273,42.85714286,36,12.27272727,83.72093023,0,0,0,16,5.454545455,69.56521739,0,0,0,26,8.863636364,66.66666667,8,2.727272727,5,1.704545455,2,0.681818182,40,13.63636364,9,3.068181818,0,0,0,0,0,0,0,1,0.340909091,100,0,0,0,0,0,0.340909091,0,1,0.340909091,0,0,17,0,6.89375,3.76,0,5.07,1.3775,1.72,0,0,0,0,0,0,11,3.75,100,0,0
11798,shoib,FC Bangalore United,['CENTER BACK'],CENTER BACK,['44'],396,12,2.727272727,14,3.181818182,6.113537118,5,1.136363636,2,0.454545455,20,0,0,0,3,0.681818182,75,13,2.954545455,65,125,28.40909091,93.98496241,0,0,0,31,7.045454545,79.48717949,0,0,0,60,13.63636364,80,19,4.318181818,15,3.409090909,0,0,17,3.863636364,6,1.363636364,0,0,0,0,0,1,0.227272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.59,8.6,9.822,6.44,3.39,16.65,4.422,4.2,0,0,0,0,0,0,30,1.590909091,100,0,0
10127,FAZAL,FC Agniputhra,['CENTRAL MIDFIELDER'],CENTRAL MIDFIELDER,['19'],20,0,0,2,9,2.5,0,0,2,9,100,0,0,0,0,0,0,0,0,0,6,27,66.66666667,0,0,0,0,0,0,0,0,0,2,9,40,1,4.5,5,22.5,0,0,13,58.5,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,7.2,7.2,6.6,6.6,1.32,6.6,3.1,0,0,0,0,0,0,0,13.5,100,0,0
11838,Jersey No 26,FC Agniputhra,"['ATTACKING MIDFIELDER', 'LEFT MIDFIELDER', 'CENTER FORWARD']",ATTACKING MIDFIELDER,['26'],132,5,3.409090909,5,3.409090909,2.016129032,1,0.681818182,0,0,0,1,0.681818182,16.66666667,0,0,0,0,0,0,30,20.45454545,85.71428571,0,0,0,1,0.681818182,25,0,0,0,6,4.090909091,60,2,1.363636364,60,40.90909091,7,4.772727273,57,38.86363636,40,27.27272727,5,3.409090909,7.692307692,0,0,1,0.681818182,3,2.045454545,100,0,0,0,0,0,2.045454545,0,0,0,0,0,12.87,6.74,9.3225,12.87,2.96,7.85,7.705,7.48,0,0,0,0,0,0,1,6.818181818,100,0,0
11986,Avinash V,Students Union FC,"['CENTER BACK', 'RIGHT SIDE BACK', 'RIGHT WING BACK']",CENTER BACK,['5'],300,19,5.7,31,9.3,12.20472441,6,1.8,12,3.6,52.17391304,0,0,0,4,1.2,100,0,0,0,116,34.8,90.625,0,0,0,13,3.9,76.47058824,1,0.3,50,47,14.1,78.33333333,13,3.9,25,7.5,4,1.2,52,15.6,28,8.4,0,0,0,0,0,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.89,6.72,10.7075,9.59,2.15,16.77,5.765,4.82,0,0,100,0,0,0,6,4.2,100,0,0
11987,Naksh,Students Union FC,['RIGHT WING BACK'],RIGHT WING BACK,['14'],90,12,12,13,13,14.44444444,0,0,1,1,100,0,0,0,0,0,0,0,0,0,45,45,95.74468085,0,0,0,2,2,66.66666667,0,0,0,10,10,90.90909091,3,3,45,45,9,9,46,46,34,34,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.17,12.17,12.17,7.31,7.31,6.58,7.31,7.31,0,0,0,0,0,0,2,1,100,0,0
11988,MD Rajak Ahamed,ASC & Center FC,"['LEFT SIDE BACK', 'RIGHT WINGER', 'RIGHT SIDE BACK']",LEFT SIDE BACK,['17'],351,15,3.846153846,25,6.41025641,9.057971014,6,1.538461538,8,2.051282051,53.33333333,2,0.512820513,33.33333333,0,0,0,3,0.769230769,60,86,22.05128205,82.69230769,0,0,0,9,2.307692308,47.36842105,4,1.025641026,21.05263158,44,11.28205128,58.66666667,18,4.615384615,55,14.1025641,4,1.025641026,74,18.97435897,45,11.53846154,4,1.025641026,7.407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61,5.49,6.598333333,7.32,2.08,14.81,4.131666667,4.14,0,0,0,0,0,0,9,0.512820513,100,0,0
11989,Tony,ASC & Center FC,"['ATTACKING MIDFIELDER', 'CENTRAL MIDFIELDER', 'RIGHT WINGER']",ATTACKING MIDFIELDER,['10'],869,25,2.589182969,36,3.728423475,7.228915663,6,0.621403913,10,1.035673188,52.63157895,2,0.207134638,28.57142857,1,0.103567319,11.11111111,2,0.207134638,11.11111111,196,20.29919448,79.03225806,1,0.103567319,8.333333333,21,2.174913694,72.4137931,1,0.103567319,33.33333333,94,9.735327963,64.38356164,28,2.899884925,325,33.6593786,12,1.242807825,266,27.54890679,181,18.7456847,2,0.207134638,2.105263158,0,0,2,0.207134638,1,0.103567319,33.33333333,6,0.621403913,37.5,0,0,0.724971231,0,0,0,0,0,8.81,3.64,5.989,8.81,1.8,47.51,5.429,4.93,0,0,100,0,0,0,4,0.724971231,100,0,0
11996,Students Union FC 11,Students Union FC,"['LEFT WING BACK', 'LEFT WINGER']",LEFT WING BACK,['11'],15,2,12,2,12,2.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,100,0,0,0,3,18,75,0,0,0,3,18,75,2,12,0,0,1,6,5,30,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,6.4,6.4,0.96,6.4,6.4,0,0,0,0,0,0,0,6,100,0,0
11997,Sharath Kumar,ASC & Center FC,['CENTRAL MIDFIELDER'],CENTRAL MIDFIELDER,['26'],74,0,0,2,2.432432432,1.869158879,0,0,2,2.432432432,40,0,0,0,1,1.216216216,50,0,0,0,10,12.16216216,76.92307692,0,0,0,1,1.216216216,33.33333333,0,0,0,6,7.297297297,54.54545455,2,2.432432432,10,12.16216216,0,0,12,14.59459459,4,4.864864865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,2.62,3.375,4.13,2.07,2.46,3.1,3.32,0,0,0,0,0,0,1,1.216216216,100,0,0
12000,Sravan,Students Union FC,"['RIGHT FORWARD', 'STRIKER', 'CENTER FORWARD']",CENTER FORWARD,['47'],125,4,2.88,5,3.6,2.127659574,2,1.44,1,0.72,25,0,0,0,2,1.44,66.66666667,1,0.72,20,9,6.48,69.23076923,0,0,0,1,0.72,100,0,0,0,1,0.72,25,0,0,15,10.8,0,0,36,25.92,12,8.64,0,0,0,0,0,1,0.72,0,0,0,0,0,0,1,0.72,0.72,100,0,0,0,0,13.2,1.1,6.23,2.17,0,0.81,0.76,0.74,0,0,0,0,0,0,1,0,0,0,0
12003,Lawmkima,Students Union FC,"['CENTER BACK', 'RIGHT SIDE BACK', 'LEFT SIDE BACK']",CENTER BACK,['21'],156,5,2.884615385,9,5.192307692,4.712041885,0,0,4,2.307692308,66.66666667,0,0,0,1,0.576923077,100,1,0.576923077,50,87,50.19230769,93.5483871,0,0,0,14,8.076923077,53.84615385,0,0,0,44,25.38461538,73.33333333,17,9.807692308,25,14.42307692,0,0,17,9.807692308,11,6.346153846,0,0,0,0,0,0,0,2,1.153846154,100,0,0,0,0,0,1.153846154,0,1,0.576923077,0,0,39.33,0,15.854,18.33,0,6.99,5.812,4.36,0,0,0,0,0,0,4,0.576923077,100,0,0
12005,Vivek,South United FC,"['STRIKER', 'CENTER FORWARD']",STRIKER,['18'],71,0,0,1,1.267605634,0.558659218,0,0,1,1.267605634,50,0,0,0,0,0,0,0,0,0,3,3.802816901,42.85714286,1,1.267605634,33.33333333,1,1.267605634,100,0,0,0,1,1.267605634,25,1,1.267605634,20,25.35211268,4,5.070422535,43,54.50704225,19,24.08450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,1.54,0.46,0,0.06,0.153333333,0,0,0,0,0,0,0,0,0,0,0,0
12147,Bangalore Dream United 01,Bangalore Dream United FC,"['CENTRAL MIDFIELDER', 'ATTACKING MIDFIELDER', 'GOALKEEPER', 'CENTER FORWARD']",CENTRAL MIDFIELDER,"['01', '1']",96,0,0,1,0.9375,2.941176471,0,0,1,0.9375,50,0,0,0,0,0,0,0,0,0,11,10.3125,68.75,1,0.9375,100,2,1.875,50,1,0.9375,50,7,6.5625,50,4,3.75,35,32.8125,2,1.875,33,30.9375,24,22.5,1,0.9375,12.5,0,0,1,0.9375,0,0,0,3,2.8125,75,0,0,2.8125,0,0,0,0,0,3.98,3.98,3.98,1.76,1.76,1.69,1.76,3.98,0,0,0,0,0,0,0,0.9375,100,0,0
12195,Rupesh Kumar,Meg & Centre FC,"['RIGHT WINGER', 'CENTRAL MIDFIELDER', 'LEFT MIDFIELDER']",CENTRAL MIDFIELDER,['27'],108,8,6.666666667,13,10.83333333,9.848484848,0,0,5,4.166666667,62.5,0,0,0,1,0.833333333,100,0,0,0,91,75.83333333,89.21568627,0,0,0,5,4.166666667,100,0,0,0,31,25.83333333,73.80952381,9,7.5,160,133.3333333,0,0,74,61.66666667,61,50.83333333,4,3.333333333,8.695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.64,3.11,15.375,24.63,1.94,22.52,13.285,20.85,0,0,0,0,0,0,0,39.16666667,100,0,0
12268,Faiz,FC Bangalore United,['CENTER BACK'],CENTER BACK,['29'],99,0,0,3,2.727272727,9.090909091,1,0.909090909,3,2.727272727,75,0,0,0,1,0.909090909,100,9,8.181818182,90,50,45.45454545,89.28571429,1,0.909090909,33.33333333,17,15.45454545,85,1,0.909090909,100,45,40.90909091,81.81818182,20,18.18181818,70,63.63636364,1,0.909090909,31,28.18181818,21,19.09090909,2,1.818181818,8.695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,16.66,16.66,5.86,5.86,5.8,5.86,5.86,0,0,0,0,0,0,8,20,100,0,0
10530,Manjunath T,HAL FC,['RIGHT WINGER'],RIGHT WINGER,['8'],210,6,2.571428571,9,3.857142857,6.617647059,0,0,1,0.428571429,25,2,0.857142857,11.11111111,0,0,0,0,0,0,25,10.71428571,80.64516129,0,0,0,2,0.857142857,50,4,1.714285714,26.66666667,9,3.857142857,47.36842105,1,0.428571429,45,19.28571429,7,3,50,21.42857143,30,12.85714286,1,0.428571429,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21,2.41,3.343333333,2.23,1.89,4.32,2.013333333,2.06,0,0,0,0,0,0,0,1.285714286,100,0,0
12146,Bangalore Dream United 50,Bangalore Dream United FC,['GOALKEEPER'],GOALKEEPER,['50'],0,0,0,0,0,0,0,0,0,0,25,0,0,11.11111111,0,0,0,0,0,0,0,0,80.64516129,0,0,0,0,0,50,0,0,26.66666667,0,0,47.36842105,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
12375,Sapam,Bangalore Dream United FC,['GOALKEEPER'],GOALKEEPER,['36'],0,0,0,0,0,0,0,0,0,0,25,0,0,11.11111111,0,0,0,0,0,0,0,0,80.64516129,0,0,0,0,0,50,0,0,26.66666667,0,0,47.36842105,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
12376,Alex,Bangalore Dream United FC,['RIGHT SIDE BACK'],RIGHT SIDE BACK,['23'],0,0,0,0,0,0,0,0,0,0,25,0,0,11.11111111,0,0,0,0,0,0,0,0,80.64516129,0,0,0,0,0,50,0,0,26.66666667,0,0,47.36842105,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
12377,Bangaluru Dream United 2,Bangalore Dream United FC,['CENTER BACK'],CENTER BACK,['2'],0,0,0,0,0,0,0,0,0,0,25,0,0,11.11111111,0,0,0,0,0,0,0,0,80.64516129,0,0,0,0,0,50,0,0,26.66666667,0,0,47.36842105,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
12378,Bangaluru Dream United FC 6,Bangalore Dream United FC,['CENTRAL MIDFIELDER'],CENTRAL MIDFIELDER,['6'],0,0,0,0,0,0,0,0,0,0,25,0,0,11.11111111,0,0,0,0,0,0,0,0,80.64516129,0,0,0,0,0,50,0,0,26.66666667,0,0,47.36842105,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
12381,Dip Majumdar,ASC & Center FC,"['CENTER FORWARD', 'RIGHT WINGER', 'STRIKER']",CENTER FORWARD,['19'],762,12,1.417322835,20,2.362204724,4.504504505,0,0,8,0.94488189,50,0,0,0,2,0.236220472,12.5,3,0.354330709,18.75,87,10.27559055,70.73170732,3,0.354330709,37.5,11,1.299212598,61.11111111,1,0.118110236,33.33333333,29,3.42519685,53.7037037,14,1.653543307,145,17.12598425,32,3.779527559,315,37.20472441,190,22.44094488,9,1.062992126,10.46511628,0,0,8,0.94488189,4,0.472440945,33.33333333,1,0.118110236,10,0,0,0.590551181,0,3,0.354330709,0,0,6.94,1.88,3.84,4.27,0.37,17.82,2.24,2.25,0,0,0,0,0,0,3,3.307086614,100,0,0
12382,BFC 62,Bengaluru FC,['CENTER BACK'],CENTER BACK,['62'],192,5,2.34375,6,2.8125,4.285714286,4,1.875,1,0.46875,100,0,0,0,0,0,0,0,0,0,38,17.8125,86.36363636,0,0,0,15,7.03125,78.94736842,0,0,0,35,16.40625,83.33333333,20,9.375,10,4.6875,0,0,16,7.5,6,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.11,3.33,7.8225,4.67,0.94,4.85,2.68,2.53,0,0,0,0,0,0,5,4.6875,100,0,0
10795,MD Tarique,Young Challengers FC,"['GOALKEEPER', 'CENTRAL MIDFIELDER']",GOALKEEPER,['33'],280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12.21428571,100,0,0,0,21,6.75,60,0,0,0,32,10.28571429,69.56521739,22,7.071428571,0,0,0,0,5,1.607142857,3,0.964285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.01,7.45,12.6,18.01,7.45,35.11,12.6,12.54,54,24,100,18,26,28,6,0.642857143,100,0,0
